t00_B_Rep3_OR9	t00_B_Rep3_OR8	t00_C_Rep3_OR8	t00_A_Rep2_OR8	t00_C_Rep2_OR8	t00_C_Rep2_OR9	t00_A_Rep2_OR9	t00_B_Rep2_OR8	Student's T-test Significant Syn_Cond1_Syn_Cond2	Student's T-test significant	Student's T-test p-value Syn_Cond1_Syn_Cond2	Student's T-test q-value Syn_Cond1_Syn_Cond2	Student's T-test Difference Syn_Cond1_Syn_Cond2	Student's T-test Test statistic Syn_Cond1_Syn_Cond2	Name
#!{Type}E	E	E	E	E	E	E	E	C	C	N	N	N	N	T
#!{C:Group1}Syn_Cond1	Syn_Cond1	Syn_Cond1	Syn_Cond1	Syn_Cond2	Syn_Cond2	Syn_Cond2	Syn_Cond2							
17.7571697235107	17.8285999298096	15.0698261260986	17.3388385772705	17.4753494262695	17.5962409973145	15.1365079879761	18.0467643737793			0.946085353596365	0.995957031870736	-0.0651071071624756	-0.0705018622419278	O00116
15.295844078064	15.864387512207	16.3346290588379	16.2535552978516	15.2223196029663	13.8214778900146	15.327564239502	16.8107414245605			0.365219358896408	0.992738426383064	0.641578197479248	0.979370713003495	O00139;O14713
21.2184009552002	21.1842956542969	21.386323928833	21.0977191925049	21.4405498504639	21.5092906951904	21.4271469116211	21.3603591918945			0.0200865780852592	0.992738426383064	-0.21265172958374	-3.13926777641288	O00148
19.0029067993164	19.0882701873779	18.7867240905762	18.5738658905029	19.2054977416992	18.8647327423096	18.6932735443115	18.8939380645752			0.754595872662191	0.992738426383064	-0.0514187812805176	-0.327248584475754	O00151
20.4236068725586	20.6166191101074	21.0082187652588	20.6432971954346	20.6594047546387	20.0960483551025	20.2584590911865	20.3760814666748			0.104513291154516	0.992738426383064	0.325437068939209	1.9113418269109	O00154
15.6411399841309	16.298755645752	16.1553440093994	15.4242219924927	15.4892997741699	16.1265773773193	16.2144069671631	16.292121887207			0.605862447615808	0.992738426383064	-0.150736093521118	-0.544289932566324	O00165
19.342321395874	19.1444129943848	18.9017391204834	19.2101249694824	19.4300937652588	19.3044872283936	19.6103820800781	19.5709419250488			0.0293850608875578	0.992738426383064	-0.329326629638672	-2.84470276498361	O00170
15.272855758667	15.7760181427002	15.8056735992432	15.9647855758667	15.4860610961914	15.5354347229004	16.5149993896484	16.5255451202393			0.37991005476374	0.992738426383064	-0.31067681312561	-0.947617942545717	O00178
16.4218845367432	18.826021194458	18.5678272247314	18.4399013519287	18.4931697845459	18.9649219512939	16.3932914733887	18.4286098480225			0.994139692697281	0.998159317245525	-0.00608968734741211	-0.00765596065608743	O00182;Q3B8N2;Q6DKI2
14.8886823654175	15.5148887634277	16.3013305664063	18.2366580963135	15.4980382919312	15.2682437896729	15.824107170105	16.8461246490479			0.657123794685789	0.992738426383064	0.376261472702026	0.466782167343893	O00193
20.2979774475098	20.4877090454102	20.423656463623	20.8652534484863	20.4663391113281	20.3564643859863	20.4291648864746	20.2089061737061			0.298012182642963	0.992738426383064	0.153430461883545	1.13929636395632	O00231
19.2021064758301	19.3673973083496	19.3703689575195	19.2413558959961	19.016300201416	19.0621223449707	18.9639377593994	19.4075813293457			0.145430625136396	0.992738426383064	0.182821750640869	1.67262203270917	O00232
15.6454801559448	18.3956089019775	15.8655452728271	18.5830307006836	18.4070720672607	18.5055561065674	18.4094047546387	18.5234699249268			0.141862276080288	0.992738426383064	-1.33895945549011	-1.69063137719756	O00233
15.642409324646	17.6507873535156	17.7239284515381	17.7429504394531	17.8196773529053	15.2748231887817	15.1548309326172	16.9272727966309			0.321801761615048	0.992738426383064	0.895867824554443	1.07958419082277	O00264
16.0280361175537	16.1771793365479	15.9897050857544	16.3694648742676	17.6676864624023	16.1339378356934	15.0900039672852	16.2621479034424			0.792750284041951	0.992738426383064	-0.147347688674927	-0.274713777252246	O00267
21.0089321136475	20.9040508270264	20.6691265106201	21.0320529937744	21.1375484466553	20.9043674468994	20.9801464080811	20.9769630432129			0.356866231982251	0.992738426383064	-0.0962157249450684	-0.997876820827671	O00299;Q9NZA1;O15247
20.1427173614502	19.9004192352295	20.8698253631592	19.5786514282227	20.062557220459	20.0381164550781	19.7907600402832	19.9308242797852			0.57375256784758	0.992738426383064	0.167338848114014	0.594728708167901	O00303
21.3077430725098	21.2019290924072	21.3065128326416	21.2735042572021	21.2633457183838	21.3180732727051	21.0117073059082	21.2537269592285			0.434642889450365	0.992738426383064	0.0607089996337891	0.837026656372258	O00410;O60518
17.3388710021973	17.6679058074951	18.051025390625	17.6900119781494	17.9343204498291	17.722620010376	15.9105682373047	17.855297088623			0.536265743553735	0.992738426383064	0.331252098083496	0.655814370539159	O00425
16.8833274841309	17.6358604431152	16.2881908416748	16.7516098022461	17.0011081695557	16.6709270477295	16.4701480865479	16.3314228057861			0.422193855472585	0.992738426383064	0.271345615386963	0.861220343942524	O00429
15.9976415634155	16.9600162506104	16.3919372558594	16.9546451568604	15.553258895874	16.5308780670166	15.1074914932251	15.9970102310181			0.0890849768518457	0.992738426383064	0.778900384902954	2.02657827371078	O00483
18.3954010009766	18.1942043304443	18.7443733215332	18.7218475341797	19.1752662658691	19.1797218322754	15.0851306915283	18.9144725799561			0.688893160913941	0.992738426383064	0.425308704376221	0.420314029615743	O00487
17.9462394714355	17.5531768798828	17.2885780334473	18.1589241027832	18.0128860473633	18.1622333526611	17.5517158508301	17.8577136993408			0.522398325458524	0.992738426383064	-0.159407615661621	-0.679092136870399	O00505
18.9549789428711	19.5126209259033	19.6583919525146	19.4313507080078	19.5107898712158	19.6057815551758	19.185209274292	20.1830158233643			0.402717499448858	0.992738426383064	-0.231863498687744	-0.900158199842114	O00567
19.7687473297119	19.4394626617432	19.4981689453125	19.4841270446777	19.7224006652832	19.8804264068604	19.6500473022461	19.7362518310547			0.0659840663548604	0.992738426383064	-0.199655055999756	-2.24399014042569	O00571;O15523;Q9NQI0
17.8684387207031	17.1882839202881	17.7816390991211	17.2589054107666	17.4887619018555	17.4807453155518	17.5046863555908	17.2173709869385			0.60916461835547	0.992738426383064	0.101425647735596	0.539191185283132	O00743
15.4970350265503	17.0945892333984	15.4508647918701	16.4421844482422	16.8899536132813	15.0629911422729	15.6928148269653	15.6813278198242			0.618214849266747	0.992738426383064	0.289396524429321	0.525296132579917	O14497
18.6954326629639	17.8012504577637	19.0538482666016	17.2656288146973	17.6467399597168	18.2800159454346	18.5831680297852	15.9741640090942			0.444029860848583	0.992738426383064	0.583018064498901	0.81911706322927	O14561
17.1531600952148	17.706449508667	16.2249927520752	16.034854888916	18.0716190338135	16.5865650177002	17.0006313323975	19.7960968017578			0.232995116685481	0.992738426383064	-1.08386373519897	-1.32628162397704	O14579
14.9600505828857	18.1077880859375	18.0865268707275	17.8390140533447	18.2583446502686	15.3863391876221	18.6195411682129	17.1209278106689			0.929095553014316	0.995788435136625	-0.0979433059692383	-0.0927841978726239	O14602
17.6441402435303	16.2344779968262	17.7255535125732	17.3349742889404	17.8757514953613	17.7696380615234	15.1371288299561	16.5722255706787			0.605093702890856	0.992738426383064	0.396100521087646	0.545479175913856	O14646
15.4661092758179	15.5141506195068	15.6926469802856	16.2466106414795	14.927321434021	15.0913496017456	16.4609222412109	17.0918712615967			0.779572254461065	0.992738426383064	-0.162986755371094	-0.292751845557271	O14662
19.5334529876709	19.3544044494629	19.0694999694824	19.7878856658936	19.6934051513672	19.5052604675293	19.6324272155762	19.5340042114258			0.362733749926285	0.992738426383064	-0.154963493347168	-0.984842128002893	O14737
19.8768253326416	19.5221576690674	19.3448734283447	19.3806705474854	19.3758411407471	19.5185546875	19.5373935699463	19.3512287139893			0.53728734150437	0.992738426383064	0.0853772163391113	0.654114867461574	O14744
20.8152618408203	20.2644138336182	20.2556076049805	20.6226024627686	20.2671184539795	20.6098251342773	20.4508628845215	20.8549499511719			0.772774891633082	0.992738426383064	-0.0562176704406738	-0.302098658546918	O14745
15.4031591415405	15.478253364563	15.3889303207397	16.1453075408936	15.6819458007813	15.6557235717773	14.4910974502563	16.4135494232178			0.924222413254879	0.995788435136625	0.0433335304260254	0.0991847331142139	O14757
16.1216087341309	15.6901988983154	15.8432292938232	16.4035778045654	17.1987781524658	17.2555828094482	15.6446533203125	15.7504634857178			0.377035575721905	0.992738426383064	-0.447715759277344	-0.95375434192599	O14776;Q5VWI1
20.4136047363281	20.9187660217285	20.8061828613281	20.9918766021729	20.7703685760498	20.8323516845703	20.8404693603516	20.8154239654541			0.81314370639201	0.992738426383064	-0.032045841217041	-0.246998418290255	O14818
19.3490085601807	19.6420478820801	19.7685623168945	19.957462310791	19.5515441894531	19.2696571350098	19.0512046813965	19.7340507507324			0.209779907400894	0.992738426383064	0.277656078338623	1.40444443175546	O14929;REV__Q7LFX5
18.9753227233887	19.3744144439697	19.5263481140137	18.9480895996094	19.7095851898193	19.2539119720459	18.9030303955078	19.1324691772461			0.851014935764056	0.995788435136625	-0.0437054634094238	-0.196086716155641	O14950;P19105;P24844
15.2012491226196	17.1761817932129	16.5961570739746	15.9303750991821	15.0698680877686	15.2179346084595	16.343204498291	17.5487194061279			0.808964111212705	0.992738426383064	0.181059122085571	0.252660022850101	O14974
16.1953010559082	15.9332237243652	16.1283512115479	16.1566066741943	16.2819957733154	15.4714117050171	16.9675903320313	17.3654136657715			0.357303418412366	0.992738426383064	-0.418232202529907	-0.996899760019622	O14976
19.201322555542	18.985969543457	16.3660640716553	19.4123840332031	19.7897243499756	18.9002017974854	18.6176319122314	17.4653396606445			0.822264032343361	0.992738426383064	-0.201789379119873	-0.23467556448941	O14979
18.9520263671875	18.6840648651123	19.8270206451416	18.7082099914551	18.9171695709229	18.9121208190918	19.0044765472412	18.4409847259521			0.479194646696229	0.992738426383064	0.224142551422119	0.754339361678894	O14980
17.2354354858398	15.9830646514893	15.907018661499	15.8165321350098	16.385181427002	14.9455223083496	15.5834226608276	17.4795436859131			0.837735280848867	0.993104917879513	0.137095212936401	0.213864362659244	O15042
19.4863948822021	19.8078632354736	20.3088474273682	19.4660377502441	19.7320747375488	19.5663814544678	19.3697032928467	19.4890823364258			0.321243052345419	0.992738426383064	0.227975368499756	1.08094377295634	O15067
18.6486053466797	18.9595565795898	18.6091327667236	19.0787200927734	18.9670715332031	18.8115882873535	18.5056438446045	18.895055770874			0.855847089431934	0.995788435136625	0.0291638374328613	0.189635971112793	O15143
19.5387496948242	19.4448699951172	19.5411205291748	19.2284412384033	19.4501552581787	19.8937530517578	19.6638813018799	19.0639667510986			0.691262874705586	0.992738426383064	-0.079643726348877	-0.416890087106212	O15144
19.0789985656738	19.1707534790039	20.9830913543701	18.6826286315918	18.9195938110352	19.2594203948975	18.9648551940918	18.8886623382568			0.399796618271986	0.992738426383064	0.4707350730896	0.90611943790702	O15145
17.1436042785645	17.2898235321045	16.9717636108398	17.3970375061035	17.7650737762451	17.298168182373	17.2533226013184	16.907995223999			0.614388425910427	0.992738426383064	-0.105582714080811	-0.53115698440844	O15160
18.5963268280029	18.8531455993652	19.3611106872559	18.8219203948975	19.1885395050049	19.1365852355957	18.7497367858887	18.4094753265381			0.88411255061988	0.995788435136625	0.0370416641235352	0.152075052844066	O15212
15.8039207458496	16.6374359130859	14.4551849365234	15.7624521255493	17.1553955078125	14.5764379501343	17.3043193817139	16.5666561126709			0.378109234526456	0.992738426383064	-0.735953807830811	-0.951458059719574	O15305
16.5093173980713	17.8707160949707	19.1751384735107	18.7649688720703	18.3924140930176	15.5905933380127	16.6772346496582	18.7378101348877			0.469320090276742	0.992738426383064	0.730522155761719	0.772181512702438	O15347
19.8756275177002	19.1640720367432	19.9917640686035	20.5277366638184	19.9294109344482	19.1867179870605	19.4106693267822	19.1443653106689			0.206653464317867	0.992738426383064	0.472009181976318	1.41556553754669	O15355
15.4964199066162	18.5274848937988	16.1982593536377	18.0863857269287	18.9892349243164	19.1120986938477	18.9454040527344	18.1803646087646			0.0631608649248989	0.992738426383064	-1.72963809967041	-2.27582209970369	O15371
19.6162910461426	18.8525276184082	19.4172325134277	18.9654426574707	19.1071186065674	19.5222282409668	19.8636608123779	16.2339553833008			0.555098454244928	0.992738426383064	0.531132698059082	0.624806752046132	O15372
14.7588376998901	16.0150394439697	14.6497097015381	16.9812316894531	15.7584095001221	14.7272243499756	16.0556087493896	16.687873840332			0.774959512787964	0.992738426383064	-0.206074476242065	-0.299091398433485	O15392
16.0971126556396	16.9427013397217	17.4582099914551	16.6956253051758	16.489049911499	14.8773393630981	15.4459657669067	16.0827884674072			0.0555037031846005	0.992738426383064	1.07462644577026	2.3702241892652	O15397
20.2262306213379	20.7269344329834	16.6473579406738	15.9420156478882	20.1766700744629	20.1675891876221	17.542760848999	20.8754329681396			0.394878722314977	0.992738426383064	-1.30497860908508	-0.916231744367804	O15511
20.7954902648926	21.0348873138428	20.6522159576416	20.3329334259033	20.5495491027832	20.7752857208252	20.5847797393799	20.7899608612061			0.861791076587664	0.995788435136625	0.0289878845214844	0.181713469460536	O43143
14.9363565444946	16.2873096466064	15.7500600814819	16.7309894561768	15.2095041275024	14.8361034393311	15.8767080307007	15.9329700469971			0.362169338354557	0.992738426383064	0.462357521057129	0.986088663474434	O43148
15.3445320129395	17.2626628875732	15.7963275909424	16.4655666351318	17.0470676422119	17.6576271057129	17.2887687683105	17.0277042388916			0.0574582751367047	0.992738426383064	-1.03801965713501	-2.34489197159733	O43172
20.9969100952148	21.0534057617188	21.2196655273438	21.1573791503906	20.9727153778076	21.102352142334	21.0119762420654	20.6659812927246			0.166876253057632	0.992738426383064	0.168583869934082	1.57258387117812	O43175
18.6963138580322	19.3937683105469	18.9112567901611	18.785364151001	19.0143089294434	18.6939945220947	18.9272575378418	18.740364074707			0.574391363818074	0.992738426383064	0.102694511413574	0.593709281081188	O43242
19.0990371704102	18.5680809020996	15.749285697937	15.8265581130981	18.9270820617676	18.7603187561035	15.3276700973511	16.9538097381592			0.887249161858836	0.995788435136625	-0.181479692459106	-0.147923364049368	O43252;O95340
15.500186920166	15.6758232116699	15.1966114044189	15.9573879241943	16.1399765014648	16.0595073699951	16.6760559082031	16.5221290588379			0.0125065635525715	0.992738426383064	-0.766914844512939	-3.52078985764508	O43290
18.6674327850342	18.6049785614014	18.2582168579102	18.200647354126	18.8062629699707	18.710750579834	18.5621547698975	15.7404632568359			0.547159350280588	0.992738426383064	0.477910995483398	0.637796522110165	O43324
21.2666835784912	21.3251552581787	21.3874530792236	21.1800880432129	21.3916282653809	21.3941593170166	21.0119075775146	21.1179466247559			0.58858019814214	0.992738426383064	0.0609345436096191	0.571237599588309	O43390
18.4701652526855	18.4634208679199	18.8259906768799	18.0056800842285	18.28590965271	18.4348964691162	17.8534412384033	18.4457302093506			0.425430985945327	0.992738426383064	0.186319828033447	0.85487918344952	O43396
18.1671390533447	17.6926193237305	17.8455867767334	17.8482360839844	17.6252880096436	17.7691440582275	17.9094581604004	17.9694728851318			0.598130159388909	0.992738426383064	0.0700545310974121	0.556291189888862	O43399
17.6357803344727	16.8999919891357	17.9703407287598	17.3374118804932	17.7954521179199	17.9634971618652	17.8084201812744	17.1060733795166			0.511065890541816	0.992738426383064	-0.207479476928711	-0.698414696059034	O43447
18.8838443756104	19.0616912841797	19.7916069030762	19.0616683959961	18.9471492767334	19.0234355926514	18.5234565734863	18.9222526550293			0.184990229254107	0.992738426383064	0.345629215240479	1.49717965320717	O43488;Q8NHP1;O95154
16.644510269165	16.6816444396973	15.9059104919434	17.789421081543	17.0570735931396	15.8793497085571	15.2727174758911	18.7584438323975			0.988007532750923	0.998159317245525	0.0134754180908203	0.0156676414039732	O43504
17.2371444702148	17.4944686889648	16.8406162261963	17.8796539306641	17.7622852325439	17.2470359802246	17.4010047912598	17.7124176025391			0.529093384736632	0.992738426383064	-0.167715072631836	-0.667804795575597	O43592
17.4934844970703	17.5261554718018	16.8671855926514	17.9270133972168	17.5516815185547	17.4949550628662	17.5118598937988	17.5026302337646			0.787425501334809	0.992738426383064	-0.0618219375610352	-0.281989567004748	O43615
15.4512348175049	16.9880657196045	15.2148284912109	16.6563739776611	16.9459209442139	15.0363359451294	16.470142364502	16.8792419433594			0.696732434136871	0.992738426383064	-0.255284547805786	-0.409008273028848	O43617
15.0973854064941	16.7635593414307	16.5811386108398	16.517692565918	14.9560403823853	14.3357057571411	16.1559200286865	17.3789176940918			0.517272578097859	0.992738426383064	0.533298015594482	0.687797471271048	O43665
18.002405166626	17.9568710327148	16.9346923828125	17.8518848419189	17.9266052246094	17.8073997497559	17.8968658447266	17.8813495635986			0.478941847715813	0.992738426383064	-0.191591739654541	-0.754792941101218	O43681
19.3126125335693	19.0678482055664	19.8984279632568	19.2138805389404	19.1910572052002	19.6239280700684	19.7995929718018	19.0616893768311			0.86177560460873	0.995788435136625	-0.0458745956420898	-0.181734074023605	O43684
19.9240570068359	19.9300537109375	19.4622135162354	19.9575977325439	20.0043754577637	19.7831382751465	19.8739109039307	19.2780494689941			0.688276159259514	0.992738426383064	0.0836119651794434	0.421206435780768	O43707;Q08043;P35609
17.6904850006104	15.4434337615967	16.3849906921387	17.0663623809814	17.1502304077148	15.9585428237915	16.3618831634521	16.3696346282959			0.742934254134789	0.992738426383064	0.186245203018188	0.343506654745293	O43719
16.9866714477539	16.3085975646973	18.2744331359863	15.6920280456543	15.5457305908203	17.2684383392334	16.9808616638184	16.6566677093506			0.772583332096048	0.992738426383064	0.202507972717285	0.302362500911308	O43747
16.1552028656006	19.3094997406006	18.9869995117188	19.1884098052979	19.1019897460938	19.0496864318848	18.9767322540283	18.8378486633301			0.471347419790129	0.992738426383064	-0.581536293029785	-0.768497190617723	O43765
19.1072940826416	19.2876892089844	20.5443477630615	19.252908706665	18.9021301269531	18.3656101226807	18.4062957763672	19.0429744720459			0.0602203947153888	0.992738426383064	0.868807315826416	2.31058682567192	O43776
15.3680257797241	15.5439605712891	15.8040771484375	16.7936954498291	15.1132211685181	15.3400793075562	15.3809490203857	16.1207866668701			0.35306380119985	0.992738426383064	0.388680696487427	1.00641532495099	O43795;Q9UBC5
18.8357601165771	18.9363803863525	19.4566440582275	19.2189922332764	19.547966003418	19.3693084716797	19.0992050170898	19.4364681243896			0.189731567120718	0.992738426383064	-0.251292705535889	-1.47858696817742	O43809
17.4352264404297	18.376672744751	17.9682006835938	17.7396507263184	17.9518184661865	18.2668266296387	16.5446109771729	15.7740211486816			0.274812804556486	0.992738426383064	0.745618343353271	1.20153892722523	O43837
15.7213973999023	17.6055393218994	18.4419269561768	18.1884574890137	18.0481872558594	17.6622714996338	18.2922172546387	20.2739868164063			0.249571608567711	0.992738426383064	-1.07983541488647	-1.27464302724752	O43847
17.5684585571289	17.8419647216797	17.4611797332764	17.7899112701416	17.6648941040039	15.0983800888062	16.5341720581055	16.8545379638672			0.0832439211769738	0.992738426383064	1.12738251686096	2.0755655813181	O43852
16.9809951782227	15.8276309967041	17.6515483856201	15.5702238082886	16.534122467041	16.0578365325928	15.7945432662964	17.0103797912598			0.786113440603441	0.992738426383064	0.158379077911377	0.28378499422275	O60216;Q9H4I0
16.0031147003174	15.2515382766724	16.7894420623779	16.1411361694336	16.0939121246338	14.5325756072998	15.4315099716187	15.5506410598755			0.204063339231379	0.992738426383064	0.644148111343384	1.42489627897031	O60231
19.7901573181152	19.6072692871094	19.368558883667	19.391185760498	19.5851650238037	19.9637126922607	19.9581127166748	19.5718994140625			0.171942825108557	0.992738426383064	-0.230429649353027	-1.55074503479559	O60234
16.3549251556396	16.9297409057617	15.905460357666	16.0571708679199	16.1995315551758	16.1215915679932	15.622462272644	16.8232135772705			0.731692467190563	0.992738426383064	0.120124578475952	0.359278328263634	O60256
17.8618106842041	17.5389614105225	18.5894145965576	17.9701080322266	17.9794101715088	18.2486267089844	18.3504905700684	18.664379119873			0.265862452229039	0.992738426383064	-0.320652961730957	-1.22676479300029	O60264
17.4671421051025	17.7176265716553	18.9815673828125	17.5377101898193	17.5068798065186	17.692892074585	17.4101791381836	16.9177341461182			0.214875188242569	0.992738426383064	0.544090270996094	1.38664028157931	O60341
15.5938024520874	17.4449672698975	15.3086862564087	16.1979999542236	15.4146728515625	14.1709508895874	16.0612354278564	16.1294078826904			0.332071991047329	0.992738426383064	0.692297220230103	1.05493176344751	O60488
15.7583675384521	16.8696689605713	16.2484703063965	15.6432638168335	17.0458965301514	17.1352729797363	16.0657062530518	16.9743003845215			0.120983360194792	0.992738426383064	-0.67535138130188	-1.8057603883938	O60493
19.7340850830078	19.6174182891846	20.0146808624268	20.0397491455078	19.5789413452148	19.7543621063232	19.5992679595947	19.7071304321289			0.139679494530739	0.992738426383064	0.191557884216309	1.70186521126545	O60506
15.4869394302368	16.0890865325928	15.6178646087646	15.478720664978	16.1292037963867	15.5534200668335	16.4349975585938	16.5693054199219			0.108978817082282	0.992738426383064	-0.503578901290894	-1.88116526854744	O60508
19.9994945526123	19.9926452636719	20.1904754638672	20.4523010253906	20.100980758667	20.1836051940918	19.8465328216553	20.3236465454102			0.770235957672472	0.992738426383064	0.0450377464294434	0.305597602568113	O60610
16.0415172576904	18.040189743042	17.2498798370361	16.6265907287598	17.7428569793701	17.5649642944336	15.7393321990967	15.7896547317505			0.700482621704879	0.992738426383064	0.28034234046936	0.403620779507138	O60664
16.7929420471191	15.9954538345337	15.3619832992554	15.5423583984375	15.8038921356201	16.794942855835	16.8963775634766	16.4814548492432			0.206467752894035	0.992738426383064	-0.570982456207275	-1.41623097031772	O60684;O15131
15.8469285964966	15.108925819397	17.3620738983154	16.077335357666	14.9820108413696	14.3461894989014	16.6300277709961	16.6474914550781			0.572390363004151	0.992738426383064	0.447386026382446	0.596904870672162	O60749
15.613076210022	16.9992256164551	16.4281597137451	16.2271633148193	16.8148765563965	16.9549751281738	16.0637092590332	17.0116214752197			0.316131137660544	0.992738426383064	-0.394389390945435	-1.09347493253969	O60763
17.5333251953125	17.5865249633789	18.7685775756836	17.6936893463135	17.4565372467041	17.7458820343018	17.695821762085	15.9306678771973			0.234160703415978	0.992738426383064	0.688302040100098	1.32254530842628	O60832
18.1476249694824	17.9881191253662	19.1452541351318	17.9381847381592	18.168270111084	18.0615692138672	18.2125568389893	17.1849918365479			0.327461197420653	0.992738426383064	0.397948741912842	1.06592083409668	O60841
15.863094329834	14.5827474594116	16.1629657745361	17.0578899383545	17.9704933166504	15.1902837753296	16.9690475463867	16.2344341278076			0.419858453423455	0.992738426383064	-0.674390316009521	-0.865817543136471	O60880
18.5649185180664	18.7398529052734	18.235668182373	17.8841438293457	18.5225296020508	18.590087890625	15.3908891677856	18.8186664581299			0.55328684839913	0.992738426383064	0.525602579116821	0.62776062928989	O60884
19.0226936340332	19.0842590332031	19.1229038238525	18.9848709106445	18.9956398010254	19.3183250427246	18.9514217376709	18.2748908996582			0.475124342057778	0.992738426383064	0.168612480163574	0.761662661545778	O60925
22.6571941375732	22.6631164550781	22.6088562011719	22.541353225708	22.63427734375	22.6167869567871	22.6123714447021	22.8690872192383			0.374288533978814	0.992738426383064	-0.0655007362365723	-0.959652884292344	O75083
17.4089050292969	17.3935451507568	17.4395523071289	17.071216583252	17.9258098602295	17.4900341033936	16.6427516937256	15.876877784729			0.485191231827964	0.992738426383064	0.344436407089233	0.743628134892601	O75131;Q9UBL6;Q9HCH3;Q86YQ8;Q96A23;Q8IYJ1;Q96FN4
16.5743885040283	16.3133506774902	16.4206485748291	16.2425804138184	16.4577693939209	16.4607524871826	15.9888982772827	16.5695533752441			0.904734864730705	0.995788435136625	0.0184986591339111	0.124830763807826	O75152
15.8622064590454	14.9243106842041	16.2373828887939	15.9091453552246	15.7501935958862	15.5804624557495	16.603515625	17.1879653930664			0.288821432388394	0.992738426383064	-0.547272920608521	-1.16344271781979	O75312
17.2001953125	16.6491813659668	15.6769332885742	16.5110626220703	14.8189725875854	16.6706638336182	17.4680480957031	16.4885730743408			0.824888719371631	0.992738426383064	0.147778749465942	0.231136953715358	O75340
19.9994945526123	20.0660438537598	19.4768047332764	19.3002223968506	19.5774917602539	19.3772220611572	19.3596744537354	19.4731025695801			0.227925740575194	0.992738426383064	0.263768672943115	1.34272913328766	O75347
19.68385887146	19.8337154388428	20.617790222168	20.0575714111328	20.0903759002686	19.9097499847412	20.1590595245361	20.3746070861816			0.719340601142116	0.992738426383064	-0.0852141380310059	-0.376726061783728	O75348
18.0774440765381	18.0066738128662	17.3373641967773	17.4216403961182	18.1535396575928	17.9846382141113	17.8457927703857	18.0434265136719			0.194918335865966	0.992738426383064	-0.296068668365479	-1.45873590472044	O75351
19.8151721954346	20.3234539031982	20.1657810211182	20.2939853668213	19.8883762359619	19.7423286437988	19.3761558532715	19.8482398986816			0.038438512416679	0.992738426383064	0.4358229637146	2.64198014398828	O75367;Q9P0M6
18.0418262481689	17.9121475219727	17.4628963470459	18.5435447692871	18.3373184204102	18.2285823822021	18.2737083435059	18.2709102630615			0.245544675668812	0.992738426383064	-0.28752613067627	-1.28690100414678	O75368
21.3613872528076	21.4946193695068	21.3494758605957	21.3156700134277	21.4589385986328	21.2777137756348	21.1775894165039	21.3649291992188			0.432064730682343	0.992738426383064	0.0604953765869141	0.841994868633435	O75369
20.5703506469727	20.7633724212646	20.3619689941406	20.9769287109375	20.7479038238525	20.6425228118896	20.7463283538818	20.202507019043			0.66788107922764	0.992738426383064	0.0833396911621094	0.450925728098956	O75390
