t00_A_Rep2_OR8	t00_C_Rep2_OR8	t00_C_Rep3_OR8	t00_A_Rep1_OR8	t00_C_Rep1_OR8	t00_B_Rep3_OR8	Student's T-test Significant Syn_Cond1_Syn_Cond2	Student's T-test significant	Student's T-test p-value Syn_Cond1_Syn_Cond2	Student's T-test q-value Syn_Cond1_Syn_Cond2	Student's T-test Difference Syn_Cond1_Syn_Cond2	Student's T-test Test statistic Syn_Cond1_Syn_Cond2	Name
#!{Type}E	E	E	E	E	E	C	C	N	N	N	N	T
#!{C:Group1}Syn_Cond1	Syn_Cond1	Syn_Cond1	Syn_Cond2	Syn_Cond2	Syn_Cond2							
16.7788925170898	17.1943836212158	16.0905628204346	19.6793746948242	15.854868888855	15.7552833557129			0.774231681306471	0.926055448729616	-0.408562660217285	-0.306901395842887	A0AVT1
16.9893665313721	16.6799354553223	16.8946762084961	19.8796577453613	16.9704666137695	16.5246315002441			0.425042212375799	0.896405513431496	-0.936925888061523	-0.887312426183217	A5YKK6
16.0824031829834	15.3719902038574	15.707836151123	19.4928951263428	16.3516883850098	16.0857086181641			0.226538287784664	0.896405513431496	-1.58935419718425	-1.42777406088388	A6NHR9
20.3658256530762	19.734058380127	14.9276027679443	20.3899822235107	19.6365165710449	19.8279266357422			0.405482872854912	0.896405513431496	-1.60897954305013	-0.928982032336792	A6NL28
17.4554576873779	17.4440059661865	17.3447456359863	18.2696704864502	17.827730178833	17.9018154144287			0.0143059914103816	0.896405513431496	-0.585002263387043	-4.14605607039876	A6NMY6;P07355
16.0163993835449	19.0446033477783	16.018346786499	19.7382755279541	17.0303764343262	16.0154132843018			0.724230158269301	0.911859739166377	-0.568238576253254	-0.378588249825332	A8MWD9;P62308
18.8407917022705	19.0807189941406	18.9169311523438	18.4335651397705	18.7796058654785	18.8103542327881			0.124356718503709	0.896405513431496	0.271638870239258	1.94014444315514	B0I1T2
17.3388385772705	17.4753494262695	16.5431671142578	20.1166572570801	16.4820652008057	17.8285999298096			0.404873151472516	0.896405513431496	-1.02332242329915	-0.930307769964885	O00116
21.0977191925049	21.4405498504639	21.386323928833	19.3606510162354	21.269775390625	21.1842956542969			0.327918038396492	0.896405513431496	0.703290303548179	1.11343032362864	O00148
18.5738658905029	19.2054977416992	18.7867240905762	19.3996334075928	16.4496936798096	19.0882701873779			0.5997669894133	0.896405513431496	0.542830149332683	0.569026437291645	O00151
20.6432971954346	20.6594047546387	21.0082187652588	19.3599987030029	20.5036125183105	20.6166191101074			0.218685203582076	0.896405513431496	0.610230127970375	1.45761510132199	O00154
19.2101249694824	19.4300937652588	18.9017391204834	18.8943500518799	19.1616439819336	19.1444129943848			0.552740047875952	0.896405513431496	0.113850275675457	0.647252116514244	O00170
16.3326930999756	15.4860610961914	15.2617807388306	19.4919605255127	15.5114374160767	15.6256513595581			0.429849181447567	0.896405513431496	-1.18283812204997	-0.877315103681065	O00178
18.4399013519287	18.4931697845459	18.5678272247314	20.3018703460693	18.7925109863281	18.826021194458			0.181355599315218	0.896405513431496	-0.806501388549805	-1.61620322373825	O00182;Q3B8N2;Q6DKI2
18.2366580963135	15.1014337539673	15.7032833099365	18.9096984863281	16.2427272796631	15.2650003433228			0.767914363439051	0.925066126741904	-0.458683649698894	-0.315844235089863	O00193
20.8652534484863	20.4663391113281	20.423656463623	20.0608654022217	20.0940704345703	20.4877090454102			0.131983768623556	0.896405513431496	0.370868047078449	1.8884682193984	O00231
19.2413558959961	19.016300201416	19.3703689575195	19.8956031799316	19.2847442626953	19.3673973083496			0.231506331320157	0.896405513431496	-0.306573232014973	-1.40942600235598	O00232
18.5830307006836	18.4070720672607	15.3604354858398	19.4061622619629	18.1934642791748	18.3956089019775			0.335727813844363	0.896405513431496	-1.21489906311035	-1.09319836796686	O00233
17.7429504394531	17.8196773529053	17.7239284515381	20.2363681793213	16.5473117828369	17.6507873535156			0.744069663556539	0.919779208999985	-0.382637023925781	-0.349886386678255	O00264
16.3694648742676	17.6676864624023	15.3504886627197	19.4915809631348	15.5867967605591	16.1771793365479			0.676942050974526	0.906438470017419	-0.622639020284019	-0.448610121943542	O00267
21.0320529937744	21.1375484466553	20.6691265106201	18.9887771606445	20.6449680328369	20.9040508270264			0.281371819579712	0.896405513431496	0.766977310180664	1.24414425669224	O00299;Q9NZA1;O15247
19.5786514282227	20.062557220459	20.8698253631592	19.7805786132813	19.9477367401123	19.9004192352295			0.482028701884644	0.896405513431496	0.294099807739258	0.774197200414573	O00303
21.2735042572021	21.2633457183838	21.3065128326416	19.2492713928223	21.3611011505127	21.2019290924072			0.375215281152354	0.896405513431496	0.677020390828453	0.996943322127738	O00410;O60518
17.6900119781494	17.9343204498291	18.051025390625	19.0336818695068	17.3299179077148	17.6679058074951			0.834217195092248	0.946337843178171	-0.118715922037762	-0.223334493263829	O00425
16.7516098022461	17.0011081695557	16.2881908416748	19.7085399627686	15.9153642654419	17.6358604431152			0.390890933840512	0.896405513431496	-1.07295195261637	-0.961183430112944	O00429
16.9546451568604	15.3904972076416	15.8294887542725	19.7712383270264	15.3725700378418	16.4959449768066			0.455495279159302	0.896405513431496	-1.1550407409668	-0.825461483672417	O00483
18.7218475341797	19.1752662658691	18.7443733215332	19.2990398406982	19.3218479156494	18.1942043304443			0.892051485525557	0.963581466099181	-0.0578683217366525	-0.144557249654593	O00487
18.1589241027832	18.0128860473633	17.2885780334473	19.571813583374	17.6449337005615	17.5531768798828			0.572457625706239	0.896405513431496	-0.436511993408203	-0.613932383105327	O00505
17.0478591918945	14.8034515380859	15.4284448623657	19.3954334259033	17.0852165222168	15.4925670623779			0.300149175749795	0.896405513431496	-1.56448713938395	-1.18914282311123	O00541;Q674R7
19.4313507080078	19.5107898712158	19.6583919525146	19.0330085754395	19.4713745117188	19.5126209259033			0.309499809421364	0.896405513431496	0.194509506225586	1.16294902425176	O00567
19.4841270446777	19.7224006652832	19.4981689453125	19.6256122589111	19.7139530181885	19.4394626617432			0.835487826214944	0.946451053134117	-0.0247770945231096	-0.221587429178513	O00571;O15523;Q9NQI0
17.2589054107666	17.4887619018555	17.7816390991211	19.1693801879883	17.2610397338867	17.1882839202881			0.614556381875166	0.896961018875992	-0.363132476806641	-0.545255818901354	O00743
15.6434383392334	16.8899536132813	15.6165628433228	18.2778739929199	15.4710397720337	17.0945892333984			0.382313931564256	0.896405513431496	-0.897849400838215	-0.980592999092719	O14497
17.2656288146973	17.6467399597168	19.0538482666016	19.7333698272705	17.9347610473633	17.8012504577637			0.577270907381007	0.896405513431496	-0.501054763793945	-0.605916840050511	O14561
16.034854888916	18.0716190338135	15.7395830154419	20.3497352600098	17.5075874328613	17.706449508667			0.179607499418562	0.896405513431496	-1.9059050877889	-1.62443301308962	O14579
17.8390140533447	18.2583446502686	18.0865268707275	19.4400329589844	17.6247730255127	18.1077880859375			0.585413773179248	0.896405513431496	-0.329569498697914	-0.592456965455059	O14602
17.3349742889404	17.8757514953613	17.7255535125732	19.7220802307129	16.572057723999	15.5233278274536			0.783943577063367	0.926055448729616	0.372937838236492	0.293211078795184	O14646
16.3366680145264	16.5135631561279	15.6926469802856	20.160623550415	16.4741840362549	14.756986618042			0.587774862260487	0.896405513431496	-0.949638684590656	-0.588577226582337	O14662
19.7878856658936	19.6934051513672	19.0694999694824	19.6276454925537	19.2803230285645	19.3544044494629			0.718963471640525	0.910092049523081	0.0961392720540388	0.386270111131948	O14737
19.3806705474854	19.3758411407471	19.3448734283447	18.6758041381836	19.2123584747314	19.5221576690674			0.404647834254264	0.896405513431496	0.23035494486491	0.930798110172953	O14744
20.6226024627686	20.2671184539795	20.2556076049805	22.4316635131836	20.4306392669678	20.2644138336182			0.402922469232068	0.896405513431496	-0.660462697347008	-0.934560534041704	O14745
16.3338565826416	15.6819458007813	16.3050346374512	19.7844123840332	15.7624320983887	16.2563228607178			0.417144629153575	0.896405513431496	-1.16077677408854	-0.903941608068617	O14757
16.6592502593994	17.1987781524658	15.8848867416382	19.5193462371826	15.9686298370361	15.5870904922485			0.751461474970789	0.924418100947636	-0.444050470987957	-0.339282815186349	O14776;Q5VWI1
20.9918766021729	20.7703685760498	20.8061828613281	20.6343784332275	21.1425628662109	20.9187660217285			0.806666557070759	0.93349679358452	-0.0424264272054025	-0.261434964626165	O14818
19.957462310791	19.5515441894531	19.7685623168945	20.6039886474609	19.5167503356934	19.6420478820801			0.678891734295296	0.906438470017419	-0.161739349365234	-0.44567342197269	O14929;REV__Q7LFX5
