Name	t00_A_Rep2_OR8	t00_C_Rep2_OR8	t00_C_Rep3_OR8	t00_A_Rep1_OR8	t00_C_Rep1_OR8	t00_B_Rep3_OR8
P11717	17.706343604516604	18.185633175094765	NA	NA	18.054205310586482	18.286028247814436
P11766	20.08023420347475	20.361542575593745	20.10616529182721	NA	20.27493486003054	20.34644567303968
P11940;Q4VXU2;Q96DU9	21.357624315133016	21.607362788263544	21.59446042490319	NA	21.597698293153826	21.726001214602984
P12004	22.00862157516278	21.7130547006023	21.491230145556436	23.342285869135832	21.74692531816944	21.64336669463056
P12081	18.035386551506033	18.231940820417975	18.011845331762974	NA	17.9378651529397	18.089451345760594
P12235;Q9H0C2	NA	16.81901875205743	16.102540585031097	NA	16.201473485753205	NA
P12236	19.6038407571382	19.326544658895777	19.421823150373548	NA	19.413557387178585	19.45224603321149
P12268;P20839	20.968634858049914	20.788372789054137	20.524538215371347	NA	20.55785978671875	20.829931788459117
P12270	17.610993311521142	17.101329608157684	NA	NA	17.439626784640907	17.58890060184739
P12814	19.03773321527107	18.922297419334583	18.267227724559728	NA	18.714013744415816	18.865797974607773
P12955	16.126998285909757	NA	16.778608746709285	NA	NA	NA
P12956	21.766196609905048	21.81303607969675	21.61588053261342	21.40722220111187	21.42619563545515	21.67651713716361
P13010	22.705857220838045	22.88033850636524	23.216756153887122	22.203958605566	23.17471285019655	22.97792202745599
P13073	20.060840140790877	18.93165415587066	NA	NA	19.570903727855224	19.76464392453191
P13489	19.61369233164467	19.69547054246005	19.71210461563022	NA	19.344014727736912	19.61682364451237
P13612	NA	15.783927784616779	NA	NA	NA	16.03349144278694
P13639	24.35071842287277	24.28196748336618	24.453153159088554	23.159944370365018	24.494768798601122	24.495214352524304
P13667	17.417665263518263	18.154593756593954	17.337776538521318	23.66582032339295	20.901652615227064	20.897205546874478
P13693;Q56UQ5	20.288168752107108	20.16900956469152	19.77782527793174	NA	19.74371143643957	19.57067190580799
P13796;P13797	25.013526501881426	24.837707857512257	24.730136487941326	24.559496738054474	24.78410375898389	24.883362559556193
P13798	18.578948836057343	18.63684783184575	18.24572142505658	NA	18.03677850574727	18.135529551595063
P13804	18.135190608471525	17.750756019768787	NA	NA	18.087889225280207	18.142089898781574
P13807	NA	15.875114379299207	NA	NA	NA	NA
P13861	21.06564997254497	21.062163320780797	20.439210513934693	NA	NA	NA
P13995	NA	17.266287276751726	17.548603914849007	NA	NA	NA
P14174	22.806773255821255	22.98184513504313	23.29957476938528	22.34775605128126	23.197310233621444	23.009031391539406
P14314	21.1497714575237	20.912973282624286	20.57222052836762	NA	20.971020969486354	20.996375218844772
P14317	17.808522336752212	17.51775229387338	17.71356384600572	NA	17.937476233934547	17.862150418936316
P14324	20.919699624798586	20.877135237799855	20.90171995035589	NA	21.215626528059573	21.037835957175282
P14406	NA	19.022648365101404	NA	NA	18.81676155989591	18.435908490119925
P14550	18.698672097330945	18.602973036209114	18.17049643358429	NA	19.636859785970827	19.612383778888066
P14618;P30613	24.360858957600893	24.18319952799316	23.94763881813677	24.119689923662555	24.363987789928963	24.346967726615443
P14625;REV__Q8TCB0	22.163297378768018	22.315030131494133	22.23781818833304	21.313113444625962	22.40517878815939	22.26787593875565
P14678;P63162	19.75307400904246	19.319494530874046	21.066168727906618	NA	20.0407670732896	20.002418972589503
P14735	16.824800393411863	16.30310643883027	16.8947413403365	NA	16.555483008446508	16.438081868023232
P14854	NA	16.904315677024186	NA	NA	NA	17.221581087844246
P14866	23.349291745411264	23.10530258382687	23.201427433897884	25.797749403406687	23.378642396434813	23.483569402772247
P14868	20.292278380939543	20.100624765684145	20.527897010232063	NA	20.102905631395657	20.011140980715723
P14927	NA	17.281874219404536	NA	NA	NA	17.126995165077993
P15121	19.755864734842064	19.80426062286533	19.866970670025797	NA	20.056586397381324	19.76004132346014
P15153	21.13280437449397	21.169233672659487	20.778671405835045	NA	21.27938076506173	21.278396280498196
P15170	19.632496583857648	19.619567106983432	19.235531766138806	NA	19.188882744581676	19.79243074369413
P15311	19.723985311486775	19.791054785517694	19.922852440833545	NA	19.645984806453384	20.025300587691692
P15374	NA	NA	NA	NA	NA	NA
P15498	16.942105080200296	17.24934345505529	17.57156970479988	NA	NA	17.288161028127845
P15531	21.07421722004077	21.066922209758587	20.738888472019163	NA	21.0971342229545	20.99104103505061
P15586	NA	NA	NA	NA	NA	NA
P15880	21.733243108633125	21.683470670481107	21.83466739803329	21.741820960211218	22.058950790819658	21.84094421317392
P15927	18.903290086302746	19.199721696727032	18.999236644293656	NA	19.467582686589125	18.814688869796157
P16401	21.975006764481506	22.247545750249287	22.173656774477617	21.26850198317986	22.582032402448462	22.123879191856137
P16455	17.432165625249965	17.105926124091432	17.3810928979548	NA	17.70773952194893	17.594750183071202
P16615;O14983	19.041078984490667	19.219377484061376	19.60637128752886	NA	19.545499121018565	19.726105564900735
P17174	16.7700171689081	16.98556266384835	NA	NA	NA	NA
P17252	NA	17.877299856978198	NA	NA	NA	17.72094322685856
P17480	NA	16.837637360063447	NA	NA	NA	NA
P17612;P22694;P22612	NA	17.158437027016163	17.412121549718254	NA	NA	NA
P17812	19.906426104722478	19.744753535383296	19.973820619864398	NA	19.95512165073506	20.0603579720477
P17844	22.639152215847066	22.768208263753365	22.655509604319036	21.83323945583698	22.627194457857392	22.769313684181046
P17980	18.48890295278869	18.684599908063426	18.151266624847516	NA	18.586154270653694	18.879979261214263
P17987	23.187523520323012	23.051261291263117	23.070269844758073	22.750235202595412	23.097243038139602	23.11402149518243
P18077	19.64548986942892	20.02091092570238	20.360183606955427	NA	20.176199990238622	19.98468096865219
P18085	18.62687243454031	18.196492838379797	18.70896801737804	NA	18.769879708060884	18.406759740771907
P18124	22.35281696412528	22.3310687741697	22.663272508495524	21.34837828052299	22.51654118865777	22.313944090866983
P18583	16.76030620600974	17.271557325088722	NA	NA	NA	17.25106627263592
P18621	20.32874755887499	19.905795847414694	19.91574765428469	NA	20.057737126858555	20.127651582033682
P18669;P15259;Q8N0Y7	22.509222245235257	22.3843086181438	22.147056053988265	22.473334081340433	22.247183464984737	22.579361926459548
P18754	18.041670121290284	16.87910942928444	18.86942922854713	NA	NA	16.17000209117009
P18858	17.758181010383026	17.682371952559734	17.874597657930813	NA	17.95745267017437	17.71778203802513
P18859	NA	NA	17.932571781460943	NA	NA	17.706500288156054
P18887	NA	17.676518970998032	17.69003717217404	NA	16.977966943833216	17.53757572644764
P19174	NA	16.894481169581717	17.347778224476837	NA	NA	16.022866646085948
P19338	22.768236276850327	22.762686582205532	22.65993851442417	21.59634746480542	22.95232288414973	22.93570080011676
P19388	NA	16.79144792019178	NA	NA	NA	16.66543421463682
P19404	NA	NA	NA	NA	NA	17.205826785710876
P19623	19.25743235994879	19.59768764161538	19.284672644314465	NA	19.467698123740732	19.47506436474567
P19784	NA	NA	NA	NA	16.834952708190265	17.21674487717602
P20042	19.6116685400786	19.465149283565296	19.35281631600557	NA	19.51811653598711	19.215213074524456
P20290	19.60547577574566	17.35265038066489	18.05112587011469	NA	NA	18.29263396608202
P20340;Q9NRW1;Q14964	19.938935380693373	20.067824025703324	19.62169935872838	NA	19.955807635741984	19.888840416032714
P20618	19.672774071822904	20.079794680515924	20.11065229513933	NA	19.256077568747955	20.074927573782873
P20674	18.972589427979738	19.105036106504656	19.007494273509216	NA	19.141598814035987	19.125827463645656
P20700	21.69225332162411	21.70399554286834	21.626146069835556	20.930132484324456	21.67846484638943	21.907718067715734
P21127;Q13882	NA	16.590442851756748	17.977264525316404	NA	NA	NA
P21266	NA	16.634090293346972	NA	NA	NA	NA
P21281;P15313	17.712877648515818	18.12703117417452	17.33479655419695	NA	17.855036954233597	17.31803440977088
P21283	NA	17.142454341543882	NA	NA	NA	NA
P21333	22.460750728738105	22.51353095959349	22.504740495604615	NA	22.68790942098653	22.674563589077856
P21399	17.095638160632998	17.050263888046963	17.35106867922611	NA	16.963632181910548	17.404514550170653
P21796	21.425367027972456	21.222037189244922	20.900856664178207	22.287562829169797	20.998246877836287	21.099239196367964
P21912	17.704137350706965	18.474410481771002	18.839886576035134	NA	17.971957172151797	18.154119816009718
P22033	NA	NA	NA	NA	NA	NA
P22061	17.86119037948934	18.625165236294357	17.40247625915741	NA	NA	18.095528376980983
P22087	NA	18.155453729506107	NA	NA	NA	NA
P22102	20.95580599077687	20.929406657987016	21.17722618384668	NA	20.535364890742734	20.439457171351187
P22234	22.67872647895967	22.729922039873095	22.690690810857642	22.60683397199391	22.593979522848564	22.903004010910823
P22307	19.331608839406318	19.45896639988407	20.229905790363834	NA	19.66778620136848	19.710725064344718
P22314	21.956726131266656	21.67702338778247	21.56606212210602	21.190393203128973	21.49099945427769	21.814311388687514
P22392;O60361	23.347603851097187	23.11360893323284	23.18284495320177	21.845552717275833	23.441582230693456	23.36486385862284
P22626	23.492939966407413	23.23443291570601	23.229533382162415	23.140708800275792	23.4336016837566	23.46997359787425
P22695	18.40173692020227	18.509102487962494	18.263561066456816	NA	18.20233394835484	18.481164886720784
P22830	NA	16.99540421676126	17.454548620687167	NA	NA	NA
P23193;Q15560	17.68741632278068	18.273226338510504	18.195493547144704	NA	17.81337424031164	18.479337437224242
P23246	21.551726524152578	21.358057151100347	21.243873073307288	21.417069987068217	21.422329412664823	21.60913193817659
P23258;Q9NRH3	NA	17.17986114402681	NA	NA	NA	16.939676147788763
P23284	20.789949021156744	20.857869094529576	20.947934868107872	NA	20.842939895519457	20.80408188441935
P23368	19.00668783483132	19.27040875729942	19.264612830002754	NA	19.217858695072806	19.160786405610196
P23381	19.007608986822902	19.30745003569845	18.790838221721913	NA	19.294872370499988	19.348178163874483
P23396	22.492517033378274	22.41184399155047	22.6165160569648	22.247064096666175	22.56978388378682	22.453002788147703
P23434	NA	17.497047807599763	NA	NA	NA	NA
P23526	21.818612654020598	21.835556134048453	21.670677362110148	NA	21.84934078419024	22.008965417146307
P23528	23.02361189582515	22.99869929632284	22.634565901740636	22.511917408024647	22.86304567262853	22.909468621727854
P23588	NA	17.41294212035021	NA	NA	NA	17.517013353569748
P23786	NA	15.441916455801385	NA	NA	NA	15.299062817528222
P23919	19.46142801541129	19.105364071604264	19.210504854732168	NA	19.82321172709596	NA
P23921	18.368605441339746	18.743519935444183	16.775472315540302	NA	19.018350764408396	18.917578274894108
P24534	20.551455841195928	20.011692395673002	20.76165383582454	NA	20.613348079210112	20.668060445080574
P24539	17.578417541460826	18.02269797549466	17.645447319929993	NA	18.352874875766304	17.782507555940306
P24666	18.84269722974571	18.46640821964389	18.69628664433549	NA	18.74132615889281	18.941059921841106
P24752	18.451056220462675	17.94026791523634	17.619514582224458	NA	19.185447615669652	19.59713956602227
P24928	NA	17.335578746709544	NA	NA	16.360902195178006	16.95564690148029
P24941;Q00526	16.880915202470234	16.202899561077224	NA	NA	NA	NA
P25098	16.932935260426017	16.861687495124798	16.393126248673443	NA	17.658157948758678	17.49170357880954
P25205	21.101406404034183	21.27537235389984	21.205060013593524	21.597489967372265	21.187341453478773	21.143845514457603
P25398	21.917285774459856	21.709052556551306	21.675102099532896	NA	21.77175865909159	21.881183601525734
P25685	20.08859116867778	19.746016130361205	19.660435917048442	NA	19.62346901280862	19.971334444550436
P25705;REV__O00522;REV__Q9Y5A7	22.95607868618282	22.94372396081146	22.989115101552336	NA	23.107435192800637	23.071599046606433
P25786	20.303251953172982	20.422693856617506	20.922923312301684	NA	20.771953431005436	20.73850945876065
P25787	17.972832017784192	18.1579402389742	18.204057226986627	NA	18.892638375801823	16.965689156127684
P25788	20.12154319525575	19.972164031486365	20.182741374565055	NA	20.200598618719106	20.357991039405462
P25789	20.32748342294229	20.114074656759087	19.784174779087028	NA	20.194217825297386	19.976876779469453
P26038	22.50025117415343	22.72878212511538	22.71890448630329	22.663481142721157	22.735465507471567	22.61521230438458
P26196	19.370427530297317	18.997450324319146	19.047151966183336	NA	18.998140323307574	19.05959376524557
P26358	NA	17.08972647960239	NA	NA	16.986048686449664	NA
P26368	20.97281854164293	21.023268372434373	20.898191608550636	22.038418153401736	20.702043130144382	21.198266592785245
P26373	21.915849542344336	21.814433779663098	22.021958086166812	NA	22.09896744003484	22.007149938036335
P26583	21.4778731349282	22.06032181983513	21.99078949765881	21.265150773680222	22.664369899927323	22.56695713577736
P26599;Q9UKA9	21.997702136799862	22.303923135733427	22.264713490558172	NA	22.20793060473528	22.273543932055663
P26639	19.63731689868926	19.78869372509837	19.905167938551713	NA	19.716153087683246	19.86302667372054
P26640	18.848055598777272	19.151761276316904	18.70580810911215	NA	18.53463041444285	19.131898910367937
P26641	22.77723458502915	22.741422652555492	23.031652147004916	22.23255227067242	22.820159780964225	22.80945194693418
P26885	NA	NA	NA	NA	NA	NA
P27348	22.392271157680998	21.6855872664053	21.91845159645987	22.754978735343435	22.063890713497514	21.903323493592836
P27635;Q96L21	20.940038674918554	21.012254667212787	21.055864639530594	NA	21.395224695951455	21.18214887785461
P27694	19.888678808137037	20.23043812475556	20.11822356020367	NA	20.09096498870663	20.25193623279548
P27695	20.91521854948442	20.77885822761491	20.892267664656217	NA	21.065321722086544	20.859796501772358
P27707	18.911356473865197	18.54301440807103	18.174930877238943	NA	18.055332336100072	18.60634378407117
P27708	20.365857723359774	20.542322467990196	20.832028068105462	NA	20.41740731573747	20.281949785682755
P27797	22.346850153019574	22.272272107840003	22.014960413662777	22.674936374036193	22.29553909663054	22.25015113314354
P27816	17.922590924153482	17.91188889672899	17.819322092773515	NA	NA	18.20130697401535
P27824	NA	17.54405169634164	NA	NA	20.315906641086848	20.1936881685426
P28062	18.131235506086274	17.6551726159254	18.075762426252602	NA	18.63918489402228	17.632376369575784
P28065	17.80004050382505	17.834814633588927	17.795180889067215	NA	NA	17.822818447000937
P28066	21.382337099716672	20.74963245461175	20.722044016366393	NA	20.74672713760662	20.962980814524716
P28070	20.595445208469283	20.22882635490756	20.08579926900901	NA	20.266665348446516	20.387522715301213
P28072	19.688844514407183	19.49083904104318	19.470132823836877	NA	19.588420933268395	19.565136541719877
P28074	18.407810425162165	18.453511553159878	18.228667878028684	NA	18.629277200670664	18.427482245130584
P28161	NA	17.1884663298137	NA	NA	NA	16.41634260590156
P28288	NA	16.867444554573652	NA	NA	16.871940874153722	16.833050581801775
P28331	NA	16.68776333646919	NA	NA	NA	NA
P28340	NA	17.390280923697183	17.44344576312843	NA	16.981528489412284	NA
P28482	NA	18.35556802351183	NA	NA	18.661155810208832	NA
P28838	18.99069802392908	19.16889749765135	18.67607792800392	21.479130955200468	19.179398767602436	19.170516546314186
P29016	NA	NA	NA	NA	NA	NA
P29017	NA	15.572878360113238	16.4840065021239	NA	NA	NA
P29083	NA	NA	NA	NA	NA	NA
P29144	19.36907653881524	19.354109939652268	18.7830195614413	21.528185179514015	19.37031009470399	19.172709181968305
P29350	17.2009116705678	17.393967539947468	17.395220169795223	NA	17.27128006880148	17.325173954413135
P29401	22.72949926052701	22.700452809799096	22.554398025899832	NA	22.898855087979136	22.866056600769188
P29692	21.60998854062147	21.384646423677488	21.511354257006502	20.418191180084342	21.462175664096527	21.498260780942616
P30040	19.011943656017475	19.450933074894422	19.226510456512028	NA	19.176317718015497	18.95884726909661
P30041	20.662400256929008	20.711747528457174	20.46951190089003	NA	20.591002005139096	20.42410187688346
P30044	20.520536832550853	20.952311748196195	20.91125360691287	NA	20.8364732333847	20.844275988375692
P30046;A6NHG4	16.914418895476008	17.185899019825264	NA	NA	NA	NA
P30048	20.227563774568644	20.373943062767374	20.166431490861033	NA	20.087839158647974	20.145286888359085
P30050	20.54566913986683	19.897703678638337	19.793724450703493	NA	20.093959427296255	20.180040872711643
P30084	NA	NA	NA	NA	17.499869475929444	NA
P30085	18.081709543668882	17.98316823326457	18.935694042587343	NA	18.353249812756566	18.04864676598782
P30086	21.175468619357744	20.410517549572717	20.00401467339358	NA	20.580009314308136	20.726763600574554
P30101	22.34573187543502	22.29796596197692	22.2396970684419	21.910118512711854	22.39621056646098	22.429238489096846
P30153	19.913183470897785	20.290800179615367	20.150540496969985	NA	20.220715404732374	20.733806617091787
P30154	16.941113575035995	17.418005406642138	17.073210338127527	NA	17.13419974171275	NA
P30405;Q6BAA4	NA	17.303678175202926	NA	NA	NA	NA
P30419;O60551	16.810031716313723	NA	NA	NA	NA	NA
P30520;Q8N142	19.584903640231847	19.20899458776723	19.158917124603878	NA	18.91445535678516	19.133691168610856
P30566	17.551383650496078	18.36459888497952	17.853276508040413	NA	18.039266179674804	18.580614316099968
P30626	NA	17.62431545780842	18.149523303560198	NA	17.808460610067783	NA
P30876	17.97719167333602	18.40032016902891	18.46673388134351	NA	NA	17.289899738842532
P31040	NA	NA	19.282332290980975	NA	NA	NA
P31146	22.776269713575676	22.770961199692238	22.779434845314388	23.38971524172266	22.93663205791404	22.97857913436418
P31150	19.200957691750343	18.281666944568194	18.851937137864063	NA	18.154803144184037	18.222036498385258
P31153;Q00266	20.511566487381263	20.329114411808455	20.473097923797987	NA	20.404199029180553	20.495061273311375
P31350	18.58675398377548	18.92704963717584	18.661268788645355	NA	18.39964825455511	18.942000130637684
P31483	NA	16.73455222253248	16.862233138767994	NA	NA	NA
P31689	19.9719423223382	20.01256694562715	19.905167938551713	NA	19.99997728682093	20.02868872682124
P31751	NA	NA	NA	NA	NA	NA
P31930	19.23980056156267	18.76828963382345	18.985024116130738	NA	18.347657317455713	18.57303006851785
P31939	22.336021115280463	22.290465420699945	22.278127792909345	NA	22.21823038736717	22.415342377507994
P31942	NA	NA	NA	NA	NA	NA
P31943	21.721862021677435	21.621353665564136	21.309800519769837	21.66842755649538	21.090840085452072	21.36723332401839
P31946	25.36740908432355	24.478953344668945	25.205700965378124	28.867186787760318	25.262810750064432	24.842111209938725
P31948	22.758067630764867	22.787296402787817	22.856055452082906	19.46332118029932	22.913177357614835	22.82785756769318
P32119	19.425071565287688	19.81847589677418	19.991904683087288	NA	20.135726185338925	19.407680861347853
P32969	19.60559745835083	19.897703678638337	19.97669111167865	NA	20.04477043675609	19.701952974947233
P33176;O60282	18.95806780264318	19.280858288042573	18.92653314845882	NA	18.898501893292966	18.794345971648777
P33240	17.647112166417624	18.082700507636034	17.497135077810768	NA	18.043041313578527	17.986317179283816
P33316	19.855047423794716	20.204212494619277	19.92242713889732	NA	19.95676746710241	19.8817962032433
P33991;Q9UJA3	20.67818937009909	20.893911743558988	20.454293663466604	NA	20.812738231529337	20.82858668783666
P33992	20.684703793915656	20.525790590708006	20.426769549659724	NA	20.366724323761893	20.555303384709564
P33993	21.79506456025412	21.827023537306154	21.47817095122153	NA	20.60392607895509	20.742006710310655
P34896	22.115269141617013	21.896891959726702	22.01695372910108	NA	NA	17.197328909565446
P34897	21.01916538847907	20.977868544267302	20.75800365116565	NA	20.93055541745285	20.952247291662154
P34932	21.396069943605873	21.4915650741816	21.729113475923622	22.66020446098883	21.370742258061334	21.502156470610075
P34949	NA	NA	NA	NA	NA	NA
P35232	20.56063068938629	20.184946182719706	20.603862590018082	NA	20.15843112647803	20.415267705784114
P35244	17.186852728294017	17.94870000507695	17.363821867606678	NA	18.408575154631855	18.220396347211572
P35249	19.456694772344342	19.319454145266988	19.47881708450064	NA	19.267173911914043	19.169029316886565
P35250	18.32357868287435	18.671749831259298	18.75863912966547	NA	18.72329363738291	18.947105262781935
P35268	NA	17.847473635905097	18.833506687693443	NA	22.40826444606519	22.19623996940885
P35269	NA	NA	NA	NA	NA	NA
P35573	NA	17.364129104760167	18.13706522403904	NA	NA	NA
P35579;A7E2Y1;P13533;Q9Y623;REV__Q9UKV3	23.154294202765815	23.02678187627407	22.892882863283305	23.78564611631895	22.99474644332696	23.100927002888188
P35580	18.651665120474448	18.78139669892044	18.357165678461786	NA	18.387821823209208	18.69112204014588
P35606	18.54218594507776	18.625753251399665	18.204010568781197	NA	18.09766889294341	18.774767923201964
P35611	NA	16.45418120333204	NA	NA	16.14523124310326	NA
P35613	NA	17.435476473017637	16.703763650528252	NA	17.188345814892543	17.250262766605186
P35637	20.000646312148124	19.78789125108409	19.722451246741663	NA	19.35368711612606	19.855311982583622
P35659	NA	19.17930492210065	18.67543866667332	NA	18.809705765797204	18.83346789890984
P35754	18.95435984396288	19.05846586670613	18.686033946072452	NA	18.788236511358505	18.98019198909674
P35998	17.99858271103361	17.563005883258498	17.22788790645043	NA	20.56399163311322	20.63766012712056
P36404	NA	16.81741817097778	16.42287392616207	NA	NA	NA
P36405	17.465264768486094	18.206267024544324	17.818712795086917	NA	17.86272383514254	17.471008516050436
P36542	18.21437905974294	18.683376527439478	17.770691842771278	NA	18.053128691575992	18.468669310628687
P36551	16.20968433469566	16.37609203861023	16.387763094391705	NA	16.133850613429146	NA
P36578	19.132418349763764	19.186386274637307	19.40554299386336	22.82728668270756	22.754554355548336	22.539152754729688
P36776	17.726752911478073	18.302697916941405	17.812544420820593	NA	17.89575901759202	18.318673307545325
P36871	18.545777854311773	19.033718702003007	18.594567208148927	NA	18.8706319113775	18.800152700196403
P36873	NA	NA	17.512889976257384	NA	NA	NA
P36915	NA	18.26502966077127	17.966027885492565	NA	NA	18.056992429990576
P36957	NA	NA	NA	NA	NA	NA
P37108	19.521089871801514	18.967764508651996	19.284893236513927	NA	19.121782997485617	19.02681320216478
P37235;P84074;P61601	NA	16.113529745279664	NA	NA	NA	NA
P37268	18.53069728102913	18.59194822044492	17.505488425418886	NA	18.306471622055078	18.43559437422376
P37802;Q9UI15	21.011510774699193	21.091548587365097	20.617939491952395	NA	21.161764636885465	21.39339763126013
P37837	21.380560475231253	21.34249128148071	21.640740962900257	20.868559753604544	21.31108962478907	21.45740929798325
P38117	18.8847019563921	18.34893565722094	18.578676680151684	NA	18.929144905706153	18.591299684440255
P38159;Q96E39	19.646791231568983	20.00140799209761	20.448299009053322	NA	20.054538387042342	19.6192113536233
P38606	17.891960742784203	17.94598198166055	19.18229146104774	NA	17.789683933740314	18.179525113741924
P38646	22.685444080449074	22.605542248220445	22.624077002537206	22.383408939950016	22.57561991914222	22.771162582346296
P38919	20.239486941944463	19.828301326630253	19.7728324336676	NA	19.989161529901708	19.9767418535829
P38935	NA	NA	NA	NA	NA	NA
P39019	21.544218830580693	21.69798906804737	21.867147472694455	NA	21.811639699064038	21.70371492588958
P39023;Q92901	21.62751459320648	21.399002194399863	21.649076290093376	22.769369933515932	21.494591777184404	21.654670386113338
P39656	19.380072789925876	18.501718054474388	18.792949149988967	NA	18.70936758883903	18.49453361432194
P39687;O43423	21.90413126464685	21.56855556835992	21.43484351955743	NA	21.388888961767528	21.608087011737215
P39748	20.137620988736387	20.273393133705895	19.506604864781444	NA	20.31451670986202	20.08372452202003
P40121	NA	17.18749306030025	NA	NA	NA	17.477583956629992
P40222	NA	18.700441179960542	NA	NA	NA	NA
P40227;Q92526	22.023563107504323	22.251308290873794	22.100505511013207	20.047197030977415	22.18996766632913	22.30220084766213
P40429;Q6NVV1	20.9227723101074	21.08544613317438	20.729923842198307	NA	21.05831214758617	21.009756910810864
P40925	20.494395787441007	20.621107940118698	20.45664540486771	NA	20.664768535898254	20.595224860800165
P40926	22.70185861220669	22.999203624941785	22.673333832707584	21.35267000214367	22.7509622706052	22.89440469868621
P40937	17.383361470999077	17.820731692110115	18.20745920669384	NA	17.227230357172317	17.514189929299704
P40938	NA	NA	NA	NA	NA	NA
P40939	18.684424031226694	19.10095373502564	19.444512509246618	NA	18.702386529683082	18.7769082135897
P41091;Q2VIR3	20.623271054262	20.35613903308228	20.60465807206415	NA	20.633639483203183	20.58375383062309
P41223	NA	15.96038130476507	NA	NA	NA	NA
P41240;P42679	19.39322305102562	18.960143008032183	19.15547097466873	NA	18.97352971017318	19.44295807678731
P41250	19.032001670526476	19.214499444652326	19.41589319814725	NA	19.18558798523931	19.553784624985948
P41252	21.44701653414637	21.62470772546142	21.833536847829766	NA	21.447276620653682	21.387319704671047
P41567	NA	NA	NA	NA	NA	NA
P42166	19.66358627858895	19.45312507508457	19.168608855235505	NA	19.321346553419964	19.280004642439028
P42224	17.717967888861754	17.92993579609707	18.144037487591522	NA	17.776821966569088	18.078327040041728
P42285	19.413223025319475	18.96513382941884	19.052966257516093	NA	18.788482983700426	18.630730866071602
P42574	NA	NA	NA	NA	NA	NA
P42704	19.946778003347358	20.455497520951	20.55210883269177	NA	20.213505633841542	20.362851911197847
P42766	NA	NA	18.53349624887275	NA	20.151142056639166	NA
P43034	18.327841707264074	18.77816781286495	18.15735171320977	NA	18.806453952925693	18.661276009325235
P43243	21.196452164859803	21.24049775559179	21.324092488609452	NA	20.974613221332554	21.3725247957818
P43307	NA	18.675667367556116	NA	NA	NA	NA
P43403;Q8NFD2;P43405	18.49135097597426	18.089442307373197	19.75862324611397	NA	17.725998449875817	18.56881124079832
P43487	19.83776291390543	20.29747909739894	20.484091041265835	NA	20.509059244669352	20.4130756139956
P43490	NA	NA	NA	NA	NA	NA
P43686	18.52037087942706	18.00773781544043	17.528921750884695	NA	17.270045035671615	17.904756744903402
P45880	20.050789135965395	20.20541496829751	20.44622949841062	NA	20.180901623993698	20.359337175195325
P45973	18.402177309417713	17.75679328486668	NA	NA	NA	17.794315348007746
P45974	17.61286240158867	17.532321557297685	18.735841902848534	NA	NA	17.610628347480798
P46060	18.751566654647426	18.479226772604065	18.67994110728135	NA	18.50842347377018	18.482343885462175
P46087	17.984802877488395	18.039516414904703	17.968721686675462	NA	18.27581415004154	17.974527266702154
P46109	19.124433468192162	18.549192539555108	17.97851977841496	NA	18.408775576265192	18.334512365989895
P46379	NA	18.20048940857656	18.22347542932893	NA	17.74364788019203	17.49283625927982
P46459	17.827008676664942	17.980616596517194	18.695623092193866	NA	17.91236478064583	18.047156882616058
P46776	21.235954015468	21.079377380652012	20.964073107130258	NA	21.034676189154077	21.12351359780741
P46777	21.918510696030953	21.73717734775338	21.874421765986487	22.162809320458948	21.778676395455705	21.847895191963417
P46778	19.420987988814478	19.771570200428478	19.76958882871685	NA	19.711643800298255	20.410680436288462
P46779	NA	18.250657172779903	NA	NA	19.78795917963263	19.59121155347786
P46781	21.364522987789243	21.488829341279384	21.727085566561456	NA	21.652549732043994	21.570358981016735
P46782	20.76751786606178	20.736005331643966	20.783519228538406	NA	21.024576207462395	21.048210235407094
P46783;Q9NQ39	19.71909304799474	19.215975436457718	18.855595141494163	NA	19.225706763733797	19.220031615812616
P46926	17.82109243247111	18.41207125920073	18.224165769101678	NA	17.964832200539966	18.405477202591307
P46940;Q86VI3	19.931743328398177	20.289872964575203	20.438417497539355	NA	20.1408026979259	20.302658423122736
P46977	NA	17.102738260872577	17.92375933280755	NA	16.92245064305652	16.253652307644614
P47755	17.44853879918103	16.91931598339677	17.09027423509021	NA	NA	15.52848778425709
P47756	20.235336267139218	20.091193811747694	19.967787672297195	NA	20.332376547913938	20.191713226357543
P47897	18.749397069803926	19.082224543446806	19.231096851018382	NA	18.941803989398515	18.618952011365707
P47914	20.66906937797369	20.70581193096597	20.622659613230887	NA	21.02992823103397	20.680043445614334
P47985;P0C7P4	NA	17.75816458307677	NA	NA	NA	NA
P48047	20.261497972850634	20.10789158521859	20.378180468809777	NA	20.241230956663557	20.20789747506532
P48147	18.10274942600296	17.6215010807445	NA	NA	NA	17.604773076195944
P48444	NA	NA	NA	NA	17.243951941640596	17.95996708772437
P48449	18.803469532933068	19.161031092988125	19.253158887855964	NA	NA	16.90322410656194
P48506	NA	16.48244796205075	17.08612841154848	NA	16.627418367834764	NA
P48637	NA	17.39381411887635	NA	NA	NA	NA
P48643	22.20849109478466	22.417467803761177	22.34518910308299	NA	22.68689750335325	22.525496744761533
P48723	NA	15.430444323004906	NA	NA	NA	NA
P48735;REV__Q00169	21.667821263836764	21.99203191718898	22.040203854491633	NA	21.85788029756489	21.88575382198732
